"";"BD";"mode_eqt";"fiche_n";"id_sortie";"id_obs";"date";"a";"m";"j";"Saisie";"etat_mer";"temp";"force_v";"direct_v";"direct_h";"neb";"phase_lune";"y_lat";"y_degres";"y_min_dec";"y_lat_DD";"lat";"x_lon";"x_degres";"x_min_dec";"x_lon_DD";"mod_peche";"prof_m_moyen";"nb_pecheur";"h_debut";"heure_enq";"h_fin";"Temps_peche_effectif";"Temps_peche_estime";"deb_sortie";"fin_sortie";"obs";"act_peche";"debarq";"commune";"code_insee";"res_tour";"pdb";"csm";"pe";"po";"espcib1";"espcib2";"espcib3";"z_1";"z_2";"z_3";"z_4";"z_6";"z_7";"z_8";"z_9";"z_54";"z_55";"z_56";"z_57";"z_58";"z_59";"z_60";"z_61";"esp_cib";"mort_pss";"mort_cru";"mort_mll";"mort_vers";"mort_esp";"viv_vers";"viv_pss";"viv_cru";"viv_moll";"autre";"viv_esp";"autre_app";"procu_app";"agachon";"indienne";"chas_trou";"tra_fond";"tra_surf";"pierre";"palangro";"palangre";"nasse";"ligne_m";"broume";"flotteur";"peche_cal";"surfcas";"pelote";"pierre_bd";"sout_bd";"leurre_tt";"turlutte";"leur_surf";"rockfish";"shad";"shore_jigg";"jigging";"tenya";"madai";"inchiku";"fireball";"autre_tech";"prise_jour";"sexe";"age";"age_moyen";"cat_pro";"act_pro";"assoc";"nom_asso";"deb_age";"temps_parc";"nb_sort_an";"f";"m2";"j3";"j4";"a5";"s";"o";"n";"d";"niql";"vac";"we";"sem";"aube";"matin";"soir";"crepuscule";"nuit";"apm";"journee";"nimp_q";"p_no_kill";"bag_thon";"doursin";"joursin";"foursin";"moursin";"aoursin";"pourc_sem";"pourc_we";"pour_jf";"nb_sort_an6";"dur_sort";"secteur_po";"secteur_po7";"douz_jour";"douz_jour8";"nb_pech_o";"dur_moy_o";"nb_ours";"nb_sous_tail";"poss_bat";"type_bat";"motor";"longueur";"loca_bat";"loca_dom";"port_atta";"gps";"sondeur";"vivier";"table_traçante";"vire_ligne";"autre9";"anc_posid";"dep_pdb";"dep_pe";"dep_csm";"dep_po";"co_pnmcca";"zone_pro";"reg_pech_l";"reg_pech_o";"sais_pech_o";"tail_min_o";"quot_max_o";"inf_pech_l";"avis_mes_l";"avis_mes_o";"obs_stock_o";"obs_stock_l";"q_esp";"raison_var";"comm_rais_var";"solu_gest";"comm_gest";"esp_n_ind";"nom_esp_ind";"res_alien";"avis_pnm";"accessibilite";"proximite";"connaissance";"recommandation";"autre10";"abondance";"tranquilite";"fonds_rech"
"491";"PNMCA";"terrain";"491";"PECHLOIS2024_0229";"PECHLOIS2024_229_B";2024-03-13;"2024";"03";"13";"Pierre_Charles_LUZI";"2";"17";"2";"NE";"SO";"0_10";"NA";"NA";NA;"NA";"42.67";"NA";"NA";NA;"NA";"9.2899999999999991";"pdb";"3";"2";09:10:00;10:00:00;14:00:00;00:50:00;04:50:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Saint_Florent";"2B298";"resident";1;0;1;0;"roches";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"Serranus Scriba, Coris julis, Labrus merula";0;0;0;0;0;1;0;1;0;0;"crabe";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Serranus Scriba, Coris julis, Labrus merula";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"492";"PNMCA";"terrain";"492";"PECHLOIS2024_0229";"PECHLOIS2024_229_C";2024-03-13;"2024";"03";"13";"Pierre_Charles_LUZI";"1";"17";"1";"NE";"SO";"0_10";"NA";"NA";NA;"NA";"42.67";"NA";"NA";NA;"NA";"9.2799999999999994";"pdb";"2";"1";09:00:00;11:37:00;13:00:00;02:37:00;04:00:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Bastia";"2B033";"resident";1;0;0;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"Sparus aurata, Lithognathus mormyrus,Chelon labrosus";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Sparus aurata, Lithognathus mormyrus,Chelon labrosus";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"493";"PNMCA";"terrain";"493";"PECHLOIS2024_0229";"PECHLOIS2024_229_D";2024-03-13;"2024";"03";"13";"Pierre_Charles_LUZI";"1";"18";"1";"NE";"SO";"0_10";"NA";"NA";NA;"NA";"42.68";"NA";"NA";NA;"NA";"9.27";"pdb";"4";"2";11:00:00;13:30:00;17:00:00;02:30:00;06:00:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Bastia";"2B033";"resident";1;0;0;0;"toutes";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"Sparus aurata, Lithognathus mormyrus";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Coris julis, Labrus merula, Diplodus sargus, Diplodus annularis";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"494";"PNMCA";"terrain";"494";"PECHLOIS2024_0229";"PECHLOIS2024_229_E";2024-03-13;"2024";"03";"13";"Pierre_Charles_LUZI";"1";"16";"1";"NE";"SO";"0_10";"NA";"NA";NA;"NA";"42.69";"NA";"NA";NA;"NA";"9.32";"pdb";"2";"1";12:10:00;15:00:00;17:00:00;02:50:00;04:50:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Bastia";"2B033";"resident";1;0;0;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"Sparus aurata, Lithognathus mormyrus, Diplodus sargus";0;0;0;0;0;1;0;0;0;0;"bibi";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Sparus aurata, Lithognathus mormyrus, Diplodus sargus";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"495";"PNMCA";"terrain";"495";"PECHLOIS2024_0229";"PECHLOIS2024_229_F";2024-03-13;"2024";"03";"13";"Pierre_Charles_LUZI";"2";"17";"2";"NE";"SO";"0_10";"NA";"NA";NA;"NA";"42.67";"NA";"NA";NA;"NA";"9.2799999999999994";"pdb";"3";"1";14:00:00;16:00:00;18:00:00;02:00:00;04:00:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Bastia";"2B033";"resident";1;0;1;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"Sparus aurata, Lithognathus mormyrus, Diplodus sargus";0;0;0;0;0;1;0;0;0;0;"bibi";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"496";"PNMCA";"terrain";"496";"PECHLOIS2024_0229";"PECHLOIS2024_229_G";2024-03-13;"2024";"03";"13";"Pierre_Charles_LUZI";"1";"17";"1";"NE";"SO";"0_10";"NA";"NA";NA;"NA";"42.67";"NA";"NA";NA;"NA";"9.2899999999999991";"pdb";"3";"5";16:30:00;16:45:00;18:00:00;00:15:00;01:30:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Oletta";"2B185";"resident";1;0;0;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"sable";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Sparus aurata, Lithognathus mormyrus,Mullus surmuletus";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"497";"PNMCA";"terrain";"497";"PECHLOIS2024_0230";"PECHLOIS2024_230_A";2024-03-14;"2024";"03";"14";"Pierre_Charles_LUZI";"2";"16";"1";"E";"O";"0_10";"NA";"NA";NA;"NA";"42.71";"NA";"NA";NA;"NA";"9.4600000000000009";"pdb";"2";"1";12:00:00;15:00:00;17:00:00;03:00:00;05:00:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Marseille";"13055";"touriste";1;0;0;0;"toutes";"NA";"NA";0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;"roche";0;0;0;0;0;1;0;0;0;0;"americain";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Coris julis, Diplodus annularis, Labrus merula";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"498";"PNMCA";"terrain";"498";"PECHLOIS2024_0231";"PECHLOIS2024_231_A";2024-03-19;"2024";"03";"19";"Pierre_Charles_LUZI";"1";"19";"1";"E";"O";"0_10";"NA";"NA";NA;"NA";"42.95";"NA";"NA";NA;"NA";"9.4499999999999993";"csm";"5";"2";10:00:00;12:10:00;12:00:00;02:10:00;02:00:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Italie";"NA";"touriste";0;1;0;0;"toutes";"NA";"NA";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"toutes";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Labrus viridis, Octopus vulgaris";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"499";"PNMCA";"terrain";"499";"PECHLOIS2024_0231";"PECHLOIS2024_231_B";2024-03-19;"2024";"03";"19";"Pierre_Charles_LUZI";"1";"20";"1";"N";"S";"0_10";"NA";"NA";NA;"NA";"42.69";"NA";"NA";NA;"NA";"9.32";"pdb";"2";"1";14:00:00;15:00:00;17:00:00;01:00:00;03:00:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Saint_Florent";"2B298";"resident";1;0;1;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"toutes";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Sparus aurata, Diplodus sargus, Oblada melanura";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"500";"PNMCA";"terrain";"500";"PECHLOIS2024_0231";"PECHLOIS2024_231_C";2024-03-19;"2024";"03";"19";"Pierre_Charles_LUZI";"1";"18";"1";"N";"S";"0_10";"NA";"NA";NA;"NA";"42.68";"NA";"NA";NA;"NA";"9.3000000000000007";"pdb";"3";"2";16:00:00;18:00:00;18:00:00;02:00:00;02:00:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Olmeta_di_tuda";"2B188";"resident";1;0;0;0;"roche";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"toutes";0;0;0;0;0;1;0;0;0;0;"bibi";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Coris julis, Diplodus sargus, Sparus aurata, Oblada melanura";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"501";"PNMCA";"terrain";"501";"PECHLOIS2024_0232";"PECHLOIS2024_232_A";2024-03-20;"2024";"03";"20";"Pierre_Charles_LUZI";"0";"17";"0";"NA";"NA";"0_10";"NA";"NA";NA;"NA";"42.67";"NA";"NA";NA;"NA";"9.2799999999999994";"pdb";"1";"2";08:00:00;09:00:00;12:00:00;01:00:00;04:00:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Bastia";"2B033";"resident";1;0;0;0;"roche";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"toutes";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lithognatus mormyrus, Sparus aurata";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"502";"PNMCA";"terrain";"502";"PECHLOIS2024_0232";"PECHLOIS2024_232_B";2024-03-20;"2024";"03";"20";"Pierre_Charles_LUZI";"0";"19";"0";"NA";"NA";"0_10";"NA";"NA";NA;"NA";"42.68";"NA";"NA";NA;"NA";"9.3000000000000007";"pdb";"2";"1";09:00:00;10:00:00;12:00:00;01:00:00;03:00:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Oletta";"2B185";"resident";1;0;1;0;"roche";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"toutes";0;0;0;0;0;1;0;0;0;0;"americain";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Sparus aurata";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"503";"PNMCA";"terrain";"503";"PECHLOIS2024_0232";"PECHLOIS2024_232_C";2024-03-20;"2024";"03";"20";"Pierre_Charles_LUZI";"1";"20";"1";"NO";"SE";"0_10";"NA";"NA";NA;"NA";"42.68";"NA";"NA";NA;"NA";"9.31";"pdb";"2";"1";09:00:00;11:00:00;14:00:00;02:00:00;05:00:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Murato";"2B172";"resident";1;0;1;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"sable";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lithognatus mormyrus";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"504";"PNMCA";"terrain";"504";"PECHLOIS2024_0232";"PECHLOIS2024_232_D";2024-03-20;"2024";"03";"20";"Pierre_Charles_LUZI";"1";"22";"1";"N";"S";"0_10";"NA";"NA";NA;"NA";"42.68";"NA";"NA";NA;"NA";"9.32";"pdb";"2";"1";09:00:00;11:45:00;15:00:00;02:45:00;06:00:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Bastia";"2B033";"resident";1;0;0;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"sable";0;0;0;0;0;1;0;0;0;0;"bibi";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lithognatus mormyrus, Sparus aurata";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"505";"PNMCA";"terrain";"505";"PECHLOIS2024_0232";"PECHLOIS2024_232_E";2024-03-20;"2024";"03";"20";"Pierre_Charles_LUZI";"0";"22";"1";"SE";"NO";"0_10";"NA";"NA";NA;"NA";"42.69";"NA";"NA";NA;"NA";"9.32";"pdb";"2";"1";11:00:00;14:00:00;18:00:00;03:00:00;07:00:00;08:20:00;19:00:00;"NA";"cote_sableuse";0;"Bastia";"2B033";"resident";1;0;0;0;"sable";"Na";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"sable";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"506";"PNMCA";"terrain";"506";"PECHLOIS2024_0232";"PECHLOIS2024_232_F";2024-03-20;"2024";"03";"20";"Pierre_Charles_LUZI";"0";"24";"0";"SE";"NO";"0_10";"NA";"NA";NA;"NA";"42.68";"NA";"NA";NA;"NA";"9.2899999999999991";"pdb";"3";"1";14:00:00;15:00:00;18:00:00;01:00:00;04:00:00;08:20:00;19:00:00;"NA";"cote_rocheuse";0;"Bastia";"2B033";"resident";1;0;1;0;"toutes";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"roche";0;0;0;0;0;1;0;0;0;0;"dure vert";"0";"NA";0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Coris julis, Serranus scriba, Labrus merula";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"507";"PNMCA";"terrain";"507";"PECHLOIS2024_0232";"PECHLOIS2024_232_G";2024-03-20;"2024";"03";"20";"Pierre_Charles_LUZI";"1";"23";"1";"E";"O";"0_10";"NA";"NA";NA;"NA";"42.67";"NA";"NA";NA;"NA";"9.3000000000000007";"pdb";"3";"2";15:15:00;16:10:00;20:00:00;00:55:00;04:45:00;08:20:00;19:00:00;"NA";"jetee";0;"Olmeta_di_tuda";"2B188";"resident";1;0;0;0;"toutes";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"roche, soupe";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Oblada melanura, Serranus scriba";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508";"PNMCA";"terrain";"508";"PECHLOIS2024_0233";"PECHLOIS2024_233_A";2024-04-03;"2024";"04";"03";"Pierre_Charles_LUZI";"0";"17";"0";"NA";"NA";"0_10";"NA";"NA";NA;"NA";"42.67";"NA";"NA";NA;"NA";"9.2799999999999994";"pdb";"2";"1";08:30:00;09:00:00;12:00:00;00:30:00;03:30:00;08:20:00;18:00:00;"NA";"cote_sableuse";0;"Bastia";"2B033";"resident";1;0;0;0;"sable";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"sable";0;0;0;0;0;1;0;0;0;0;"coreen";"0";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lithogantus mormyrus";"homme";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
