"";"BD";"fiche_n";"id_sortie";"id_obs";"date";"a";"m";"j";"Saisie";"etat_mer";"temp";"force_v";"direct_v";"direct_h";"neb";"phase_lune";"y_lat_DD";"x_lon_DD";"mod_peche";"prof_m_moyen";"nb_pecheur";"h_debut";"heure_enq";"h_fin";"Temps_peche_effectif";"choix_site";"fonds_rech";"esp_cib";"mort_app";"mort_esp";"viv_app";"viv_esp";"autre_app";"procu_app";"tech_util";"nom_scien";"nb_ind";"tail_cm";"poids_g";"poids_sor";"photos";"CPUE";"CPUE total";"obs";"y_lat";"y_degre";"y_min_dec";"lat";"x_lon";"x_degre";"x_min_dec";"long";"temps_peche_estime";"res_tour";"infraction";"infraction_nb";"zone_peche";"commune";"mode_de_pêche";"zone_geographique"
"46";"PNMCA";112;"PECHLOIS2021_0048";"PECHLOIS2021_0048_A";2021-02-02;"2021";"02";"02";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,70067;9,2905;"pe";29;2;09:30:00;10:30:00;15:00:00;01:00:00;"proximite";"rocheux";"toutes, soupe";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte";"Pagellus erythrinus";1;18;65,2;65,2;"NA";32,6;NA;"NA";NA;NA;NA;"42°42.04'";NA;NA;NA;"9°17.43'";05:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"47";"PNMCA";113;"PECHLOIS2021_0049";"PECHLOIS2021_0049_A";2021-02-03;"2021";"02";"03";"Jeremy_SIMEONI";1;NA;"NA";"NA";"NA";"NA";"NA";42,80267;9,33108;"pe";40;1;10:30:00;11:50:00;12:00:00;01:20:00;"accessibilite";"rocheux";"soupe";"cru, mll";"0";"0";"0";"0";"mag_spe";"palangrotte";"Serranus cabrilla";2;15,5;84,49;84,49;"NA";63,3675;NA;"NA";NA;NA;NA;"42°48.16'";NA;NA;NA;"9°19.865'";01:30:00;"resident";"min_cons";"1";NA;NA;NA;NA
"48";"PNMCA";114;"PECHLOIS2021_0049";"PECHLOIS2021_0049_B";2021-02-03;"2021";"02";"03";"Jeremy_SIMEONI";1;NA;"NA";"NA";"NA";"NA";"NA";42,73092;9,31573;"pe";80;1;07:00:00;11:57:00;14:00:00;04:57:00;"accessibilite, proximite";"rocheux, sableux";"Dentex dentex, Seriola dumerili";"cru, mll";"0";"mll";"0";"0";"mag_spe, vous_meme";"fireball, jigging, turlutte, tenya";"Helicolenus dactylopterus";1;20;126,12;NA;"NA";25,4787878787879;NA;"NA";NA;NA;NA;"42°43.855'";NA;NA;NA;"9°18.944'";07:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"49";"PNMCA";114;"PECHLOIS2021_0049";"PECHLOIS2021_0049_B";2021-02-03;"2021";"02";"03";"Jeremy_SIMEONI";1;NA;"NA";"NA";"NA";"NA";"NA";42,73092;9,31573;"pe";80;1;07:00:00;11:57:00;14:00:00;04:57:00;"accessibilite, proximite";"rocheux, sableux";"Dentex dentex, Seriola dumerili";"cru, mll";"0";"mll";"0";"0";"mag_spe, vous_meme";"fireball, jigging, turlutte, tenya";"Seriola dumerili";1;110;17450;17879;"NA";3525,25252525253;NA;"NA";NA;NA;NA;"42°43.855'";NA;NA;NA;"9°18.944'";07:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"50";"PNMCA";116;"PECHLOIS2021_0050";"PECHLOIS2021_0050_B";2021-02-04;"2021";"02";"04";"Jeremy_SIMEONI";1;NA;"0";"E";"NA";"NA";"NA";42,9;9,47417;"pdb";2,5;1;09:00:00;11:01:00;12:00:00;02:01:00;"proximite";"rocheux";"toutes";"cru";"0";"0";"0";"0";"mag_spe";"ligne morte, bouchon";"Labrus merula";1;28;429;429;"NA";212,727272727273;NA;"NA";NA;NA;NA;"42°54.000'";NA;NA;NA;"9°28.450'";03:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"51";"PNMCA";118;"PECHLOIS2021_0052";"PECHLOIS2021_0052_A";2021-02-15;"2021";"02";"15";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,82583;9,52;"pe";42;3;06:10:00;10:20:00;12:00:00;04:10:00;"abondance, tranquilite";"rocheux";"Dentex dentex, scorpaena scrofa";"0";"0";"pss, mll";"0";"0";"vous_meme";"turlutte, traine de fond";"Loligo sp";7;27,5;1678;2878;"NA";134,24;NA;"NA";NA;NA;NA;"42°49.55'";NA;NA;NA;"9°31.20'";05:50:00;"resident";"NA";"NA";NA;NA;NA;NA
"52";"PNMCA";118;"PECHLOIS2021_0052";"PECHLOIS2021_0052_A";2021-02-15;"2021";"02";"15";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,82583;9,52;"pe";42;3;06:10:00;10:20:00;12:00:00;04:10:00;"abondance, tranquilite";"rocheux";"Dentex dentex, scorpaena scrofa";"0";"0";"pss, mll";"0";"0";"vous_meme";"turlutte, traine de fond";"Octopus vulgaris";1;NA;1200;NA;"NA";96;NA;"NA";NA;NA;NA;"42°49.55'";NA;NA;NA;"9°31.20'";05:50:00;"resident";"NA";"NA";NA;NA;NA;NA
"53";"PNMCA";119;"PECHLOIS2021_0052";"PECHLOIS2021_0052_B";2021-02-15;"2021";"02";"15";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,71233;9,4705;"pe";60;1;06:30:00;11:38:00;12:00:00;05:08:00;"abondance";"rocheux";"Dentex dentex, Seriola dumerili";"0";"0";"mll";"0";"0";"vous_meme";"fireball, turlutte, traine";"Dentex dentex";2;60;3700;3700;"NA";720,779220779221;NA;"NA";NA;NA;NA;"42°42.74'";NA;NA;NA;"9°28.23'";05:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"54";"PNMCA";121;"PECHLOIS2021_0056";"PECHLOIS2021_0056_A";2021-02-20;"2021";"02";"20";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,7175;9,26533;"pe";38;3;06:00:00;09:21:00;15:00:00;03:21:00;"abondance";"rocheux";"Dentex dentex, Pagrus pagrus, Sparidae";"cru";"0";"mll";"0";"0";"mag_spe, vous_meme";"fireball, turlutte, tenya";"Loligo sp";1;25;324;324;"NA";32,2388059701493;NA;"NA";NA;NA;NA;"42°43.05'";NA;NA;NA;"9°15.92'";09:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"55";"PNMCA";123;"PECHLOIS2021_0056";"PECHLOIS2021_0056_C";2021-02-20;"2021";"02";"20";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,72017;9,264;"csm";30;2;06:00:00;09:00:00;15:00:00;03:00:00;"abondance";"rocheux";"toutes";"0";"0";"0";"0";"0";"0";"agachon, trou, indienne";"Sphyraena viridensis";1;72;1736;1736;"NA";289,333333333333;NA;"NA";NA;NA;NA;"42°43.21'";NA;NA;NA;"9°15.84'";09:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"56";"PNMCA";124;"PECHLOIS2021_0056";"PECHLOIS2021_0056_D";2021-02-20;"2021";"02";"20";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,74717;9,2425;"pe";50;3;06:00:00;09:51:00;12:00:00;03:51:00;"accessibilite";"rocheux";"Dentex dentex, Pagrus pagrus, Seriola dumerili";"mll";"0";"0";"0";"0";"vous_meme";"madai, traine";"Spondyliosoma cantharus";1;19;107;107;"NA";9,26406926406926;NA;"NA";NA;NA;NA;"42°44.83'";NA;NA;NA;"9°14.55'";06:00:00;"resident";"maille";"1";NA;NA;NA;NA
"57";"PNMCA";125;"PECHLOIS2021_0056";"PECHLOIS2021_0056_E";2021-02-20;"2021";"02";"20";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,723;9,07583;"pe";34;2;08:30:00;10:08:00;12:00:00;01:38:00;"abondance";"rocheux";"roche";"mll";"0";"0";"0";"0";"vous_meme";"palangrotte";"Serranus cabrilla";1;19;76,59;101,6;"NA";23,4459183673469;NA;"NA";NA;NA;NA;"42°43.38'";NA;NA;NA;"9°04.55'";03:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"58";"PNMCA";125;"PECHLOIS2021_0056";"PECHLOIS2021_0056_E";2021-02-20;"2021";"02";"20";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,723;9,07583;"pe";34;2;08:30:00;10:08:00;12:00:00;01:38:00;"abondance";"rocheux";"roche";"mll";"0";"0";"0";"0";"vous_meme";"palangrotte";"Synodus saurus";1;15;25,01;NA;"NA";7,65612244897959;NA;"NA";NA;NA;NA;"42°43.38'";NA;NA;NA;"9°04.55'";03:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"59";"PNMCA";126;"PECHLOIS2021_0057";"PECHLOIS2021_0057_A";2021-02-25;"2021";"02";"25";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,67433;9,00433;"pe";68;2;07:00:00;10:18:00;11:00:00;03:18:00;"abondance, connaissance, tranquilite";"rocheux";"Serranus cabrilla, Pagellus erythrinus, Spondyliosoma cantharus";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte, turlutte";"Pagellus erythrinus";1;19;76,87;480,05;"NA";11,6469696969697;NA;"NA";NA;NA;NA;"42°40.46'";NA;NA;NA;"9°00.26'";04:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"60";"PNMCA";126;"PECHLOIS2021_0057";"PECHLOIS2021_0057_A";2021-02-25;"2021";"02";"25";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,67433;9,00433;"pe";68;2;07:00:00;10:18:00;11:00:00;03:18:00;"abondance, connaissance, tranquilite";"rocheux";"Serranus cabrilla, Pagellus erythrinus, Spondyliosoma cantharus";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte, turlutte";"Spondyliosoma cantharus";3;19,6666666666667;403,18;NA;"NA";61,0878787878788;NA;"NA";NA;NA;NA;"42°40.46'";NA;NA;NA;"9°00.26'";04:00:00;"resident";"maille";"3";NA;NA;NA;NA
"61";"PNMCA";127;"PECHLOIS2021_0057";"PECHLOIS2021_0057_B";2021-02-25;"2021";"02";"25";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,69917;9,04283;"pe";54;2;06:00:00;10:49:00;17:00:00;04:49:00;"conNAissance";"rocheux";"Dentex dentex, Pagrus pagrus";"0";"0";"mll";"0";"0";"vous_meme";"fireball, turlutte, traine";"Loligo sp";3;27,5;876;876;"NA";90,9342560553633;NA;"NA";NA;NA;NA;"42°41.95'";NA;NA;NA;"9°02.57'";11:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"62";"PNMCA";128;"PECHLOIS2021_0057";"PECHLOIS2021_0057_C";2021-02-25;"2021";"02";"25";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,71583;9,267;"pe";72;3;09:30:00;12:16:00;16:00:00;02:46:00;"NA";"NA";"roche";"0";"0";"vers";"0";"0";"0";"a soutenir du bord";"Loligo sp";3;25;NA;NA;"non";NA;NA;NA;NA;NA;NA;"NA";NA;NA;NA;"NA";06:30:00;"resident";"non";"non";NA;NA;NA;NA
"63";"PNMCA";129;"PECHLOIS2021_0058";"PECHLOIS2021_0058_A";2021-02-27;"2021";"02";"27";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,75367;9,476;"pe";50;4;08:00:00;11:18:00;18:00:00;03:18:00;"conNAissance";"rocheux";"toutes";"cru, mll";"0";"0";"0";"0";"mag_spe";"jigging, ligne morte, palangrotte, turlutte";"Pagellus erythrinus";5;16;311,8;NA;"NA";23,6212121212121;NA;"NA";NA;NA;NA;"42°45.22'";NA;NA;NA;"9°28.56'";10:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"64";"PNMCA";129;"PECHLOIS2021_0058";"PECHLOIS2021_0058_A";2021-02-27;"2021";"02";"27";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,75367;9,476;"pe";50;4;08:00:00;11:18:00;18:00:00;03:18:00;"conNAissance";"rocheux";"toutes";"cru, mll";"0";"0";"0";"0";"mag_spe";"jigging, ligne morte, palangrotte, turlutte";"Serranus cabrilla";10;15;438,91;559,04;"NA";33,2507575757576;NA;"NA";NA;NA;NA;"42°45.22'";NA;NA;NA;"9°28.56'";10:00:00;"resident";"min_cons";"8";NA;NA;NA;NA
"65";"PNMCA";131;"PECHLOIS2021_0059";"PECHLOIS2021_0059_A";2021-03-03;"2021";"03";"03";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,72683;9,07483;"pe";40;2;08:00:00;08:11:00;10:00:00;00:11:00;"conNAissance";"rocheux";"Sparidae";"cru, mll";"0";"0";"0";"0";"mag_spe";"leurre, tenya, madai";"Pagellus erythrinus";1;22;120,13;363,61;"NA";327,627272727273;NA;"NA";NA;NA;NA;"42°43.61'";NA;NA;NA;"9°04.49'";02:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"66";"PNMCA";131;"PECHLOIS2021_0059";"PECHLOIS2021_0059_A";2021-03-03;"2021";"03";"03";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,72683;9,07483;"pe";40;2;08:00:00;08:11:00;10:00:00;00:11:00;"conNAissance";"rocheux";"Sparidae";"cru, mll";"0";"0";"0";"0";"mag_spe";"leurre, tenya, madai";"Spondyliosoma cantharus";1;25;243,48;NA;"NA";664,036363636364;NA;"NA";NA;NA;NA;"42°43.61'";NA;NA;NA;"9°04.49'";02:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"67";"PNMCA";133;"PECHLOIS2021_0060";"PECHLOIS2021_0060_A";2021-03-04;"2021";"03";"04";"Jeremy_SIMEONI";1;NA;"0";"SE";"NA";"NA";"NA";42,8255;9,307;"pe";30;2;07:00:00;11:23:00;14:00:00;04:23:00;"conNAissance";"rocheux, herbiers";"Dentex dentex, Loligo sp, Trachurus trachurus";"mll";"0";"0";"0";"0";"vous_meme";"traine de fond, tenya";"Pagellus erythrinus";1;22;120,13;120,13;"NA";13,7030418250951;NA;"NA";NA;NA;NA;"42°49.53'";NA;NA;NA;"9°18.42'";07:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"68";"PNMCA";134;"PECHLOIS2021_0061";"PECHLOIS2021_0061_A";2021-03-05;"2021";"03";"05";"Jeremy_SIMEONI";1;NA;"0";"SE";"NA";"NA";"NA";42,76867;9,47233;"pe";50;1;08:30:00;10:21:00;17:00:00;01:51:00;"abondance, connaissance";"rocheux";"Dentex dentex, Loligo sp, Pagrus pagrus";"0";"0";"pss";"0";"0";"vous_meme";"turlutte, fireball";"Trachurus trachurus";2;22,5;163,2;163,2;"NA";88,2162162162162;NA;"NA";NA;NA;NA;"42°46.12'";NA;NA;NA;"9°28.34'";08:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"69";"PNMCA";135;"PECHLOIS2021_0063";"PECHLOIS2021_0063_A";2021-03-24;"2021";"03";"24";"Jeremy_SIMEONI";0;NA;"NA";"O";"NA";"NA";"NA";42,70083;NA;"pe";500;3;06:00:00;09:38:00;19:00:00;03:38:00;"abondance, connaissance";"sableux";"Espece de grand fond";"pss";"0";"0";"0";"0";"vous_meme";"peche de grand fond";"Polyprion americanus";1;120;27000;27000;"NA";2477,06422018349;NA;"NA";NA;NA;NA;"42°42.05'";NA;NA;NA;"9°58.94'";13:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"70";"PNMCA";137;"PECHLOIS2021_0064";"PECHLOIS2021_0064_B";2021-03-25;"2021";"03";"25";"Jeremy_SIMEONI";1;NA;"NA";"O";"NA";"NA";"NA";42,8155;9,3055;"pe";38;2;08:00:00;11:45:00;12:00:00;03:45:00;"abondance, accessibilite";"rocheux";"Spondyliosoma cantharus, soupe";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte, tenya";"Labrus mixtus";1;25;242;NA;"NA";32,2666666666667;NA;"NA";NA;NA;NA;"42°48.93'";NA;NA;NA;"9°18.33'";04:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"71";"PNMCA";137;"PECHLOIS2021_0064";"PECHLOIS2021_0064_B";2021-03-25;"2021";"03";"25";"Jeremy_SIMEONI";1;NA;"NA";"O";"NA";"NA";"NA";42,8155;9,3055;"pe";38;2;08:00:00;11:45:00;12:00:00;03:45:00;"abondance, accessibilite";"rocheux";"Spondyliosoma cantharus, soupe";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte, tenya";"Serranus cabrilla";7;14;700;6238;"NA";93,3333333333333;NA;"NA";NA;NA;NA;"42°48.93'";NA;NA;NA;"9°18.33'";04:00:00;"resident";"min_cons";"7";NA;NA;NA;NA
"72";"PNMCA";137;"PECHLOIS2021_0064";"PECHLOIS2021_0064_B";2021-03-25;"2021";"03";"25";"Jeremy_SIMEONI";1;NA;"NA";"O";"NA";"NA";"NA";42,8155;9,3055;"pe";38;2;08:00:00;11:45:00;12:00:00;03:45:00;"abondance, accessibilite";"rocheux";"Spondyliosoma cantharus, soupe";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte, tenya";"Spondyliosoma cantharus";4;20;938;NA;"NA";125,066666666667;NA;"NA";NA;NA;NA;"42°48.93'";NA;NA;NA;"9°18.33'";04:00:00;"resident";"maille";"4";NA;NA;NA;NA
"73";"PNMCA";138;"PECHLOIS2021_0065";"PECHLOIS2021_0065_A";2021-03-26;"2021";"03";"26";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,70973;9,26835;"pe";30;2;08:00:00;09:47:00;12:00:00;01:47:00;"abondance, connaissance";"rocheux";"toutes";"mll";"0";"0";"0";"0";"vous_meme";"tenya, Palangre";"Muraena helena";3;90;4600;4600;"NA";1289,71962616822;NA;"NA";NA;NA;NA;"42°42.584'";NA;NA;NA;"9°16.101'";04:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"74";"PNMCA";139;"PECHLOIS2021_0065";"PECHLOIS2021_0065_B";2021-03-26;"2021";"03";"26";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,74167;9,21833;"pe";40;2;08:00:00;10:00:00;12:00:00;02:00:00;"abondance, tranquilite";"rocheux";"toutes";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte, tenya";"Trachinus draco";1;28;138;138;"NA";34,5;NA;"NA";NA;NA;NA;"42°44.50'";NA;NA;NA;"9°13.10'";04:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"75";"PNMCA";142;"PECHLOIS2021_0065";"PECHLOIS2021_0065_E";2021-03-26;"2021";"03";"26";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,69732;9,2786;"pe";30;2;07:30:00;11:48:00;11:00:00;04:18:00;"abondance, connaissance";"rocheux, sableux";"soupe";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte";"Serranus cabrilla";7;14;263,91;263,91;"NA";30,6872093023256;NA;"NA";NA;NA;NA;"42°41.839'";NA;NA;NA;"9°16.716'";03:30:00;"resident";"min_cons";"7";NA;NA;NA;NA
"76";"PNMCA";147;"PECHLOIS2021_0070";"PECHLOIS2021_0070_B";2021-04-21;"2021";"04";"21";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,71922;9,32775;"pdb";NA;2;15:00:00;15:55:00;18:00:00;00:55:00;"conNAissance";"rocheux, sableux";"toutes";"cru";"0";"0";"0";"0";"mag_spe";"surfcasting";"Diplodus sargus";1;28;376,65;376,65;"NA";205,445454545455;NA;"NA";NA;NA;NA;"42°43.153'";NA;NA;NA;"9°19.665'";03:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"77";"PNMCA";148;"PECHLOIS2021_0071";"PECHLOIS2021_0071_A";2021-04-30;"2021";"04";"30";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,81083;9,5085;"pe";42;2;07:00:00;09:38:00;12:00:00;02:38:00;"abondance, connaissance";"rocheux, sableux";"toutes";"cru, mll";"0";"0";"0";"0";"vous_meme, mag_spe";"palangrotte";"Pagellus erythrinus";2;22;240,26;856,84;"NA";45,6189873417721;NA;"NA";NA;NA;NA;"42°48.65'";NA;NA;NA;"9°30.51'";05:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"78";"PNMCA";148;"PECHLOIS2021_0071";"PECHLOIS2021_0071_A";2021-04-30;"2021";"04";"30";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,81083;9,5085;"pe";42;2;07:00:00;09:38:00;12:00:00;02:38:00;"abondance, connaissance";"rocheux, sableux";"toutes";"cru, mll";"0";"0";"0";"0";"vous_meme, mag_spe";"palangrotte";"Serranus cabrilla";12;16,5;616,58;NA;"NA";117,072151898734;NA;"NA";NA;NA;NA;"42°48.65'";NA;NA;NA;"9°30.51'";05:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"79";"PNMCA";149;"PECHLOIS2021_0071";"PECHLOIS2021_0071_B";2021-04-30;"2021";"04";"30";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";NA;NA;"pe";67;2;06:00:00;10:30:00;14:00:00;04:30:00;"abondance";"rocheux";"Seriola dumerili";"0";"0";"pss, mll";"0";"0";"vous_meme";"turlutte, traine de fond, leurre";"Loligo sp.";2;26;789;NA;"NA";87,6666666666667;NA;"NA";NA;NA;NA;"42°46.50'";NA;NA;NA;"9°27.79'";08:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"80";"PNMCA";149;"PECHLOIS2021_0071";"PECHLOIS2021_0071_B";2021-04-30;"2021";"04";"30";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";NA;NA;"pe";67;2;06:00:00;10:30:00;14:00:00;04:30:00;"abondance";"rocheux";"Seriola dumerili";"0";"0";"pss, mll";"0";"0";"vous_meme";"turlutte, traine de fond, leurre";"Trachurus trachurus";2;23;186,04;303,27;"NA";20,6711111111111;NA;"NA";NA;NA;NA;"42°46.50'";NA;NA;NA;"9°27.79'";08:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"81";"PNMCA";150;"PECHLOIS2021_0072";"PECHLOIS2021_0072_A";2021-05-04;"2021";"05";"04";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,75062;9,46622;"pdb";NA;2;08:00:00;09:13:00;12:00:00;01:13:00;"accessibilite, tranquilite";"rocheux";"toutes";"cru";"0";"0";"0";"0";"mag_spe";"ligne morte";"Diplodus sargus";1;19;117,23;117,23;"NA";48,1767123287671;NA;"NA";NA;NA;NA;"42°45.037'";NA;NA;NA;"9°27.973'";04:00:00;"resident";"maille";"1";NA;NA;NA;NA
"82";"PNMCA";151;"PECHLOIS2021_0075";"PECHLOIS2021_0075_A";2021-05-26;"2021";"05";"26";"Jeremy_SIMEONI";1;NA;"NA";"NA";"NA";"NA";"NA";42,88752;9,47532;"pdb";NA;1;06:00:00;07:53:00;11:00:00;01:53:00;"accessibilite, conNAissance";"rocheux";"toutes";"vers";"0";"0";"0";"pain";"mag_spe";"palangrotte";"Coris julis";2;18;88,23;88,23;"NA";46,8477876106195;NA;"NA";NA;NA;NA;"42°53.979'";NA;NA;NA;"9°28.443'";05:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"83";"PNMCA";151;"PECHLOIS2021_0075";"PECHLOIS2021_0075_A";2021-05-26;"2021";"05";"26";"Jeremy_SIMEONI";1;NA;"NA";"NA";"NA";"NA";"NA";42,88752;9,47532;"pdb";NA;1;06:00:00;07:53:00;11:00:00;01:53:00;"accessibilite, tranquilite";"rocheux";"toutes";"0";"0";"0";"0";"pain";"mag_spe";"flotteur";"Oblada melanura";1;23;155,11;155,11;"NA";82,3592920353982;NA;"NA";NA;NA;NA;"42°53.251'";NA;NA;NA;"9°28.519'";05:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"84";"PNMCA";152;"PECHLOIS2021_0077";"PECHLOIS2021_0077_A";2021-05-28;"2021";"05";"28";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,718;9,472;"pe";84;1;05:30:00;09:52:00;10:00:00;04:22:00;"conNAissance, tranquilite";"rocheux";"Dentex dentex";"0";"0";"pss";"0";"0";"vous_meme";"fireball";"Dentex dentex";2;56,5;5000;5000;"NA";1145,03816793893;NA;"NA";NA;NA;NA;"42°43.08'";NA;NA;NA;"9°28.32'";04:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"85";"PNMCA";157;"PECHLOIS2021_0082";"PECHLOIS2021_0082_B";2021-07-20;"2021";"07";"20";"Jeremy_SIMEONI";1;NA;"NA";"NA";"NA";"NA";"NA";42,886;9,47333;"pdb";NA;2;06:00:00;07:45:00;09:30:00;01:45:00;"tranquilite";"sableux";"toutes";"cru";"0";"0";"0";"0";"mag_spe";"surfcasting";"Diplodus vulgaris";1;15;81;81;"NA";23,1428571428571;NA;"NA";NA;NA;NA;"42°53.16'";NA;NA;NA;"9°28.40'";03:30:00;"secondaire";"maille";"1";NA;NA;NA;NA
"86";"PNMCA";159;"PECHLOIS2021_0084";"PECHLOIS2021_0084_B";2021-07-22;"2021";"07";"22";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,92183;9,33117;"pe";62;4;07:00:00;09:45:00;12:00:00;02:45:00;"conNAissance";"rocheux";"sparidae, chapon";"cru, mll";"0";"0";"0";"0";"mag_spe";"tenya, Kabura";"Serranus cabrilla";2;15,5;78,32;78,32;"NA";7,12;NA;"NA";NA;NA;NA;"42°55.31'";NA;NA;NA;"9°19.87'";05:00:00;"resident";"min_cons";"1";NA;NA;NA;NA
"87";"PNMCA";160;"PECHLOIS2021_0084";"PECHLOIS2021_0084_C";2021-07-22;"2021";"07";"22";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,90533;9,30633;"pe";65;2;07:30:00;10:10:00;12:00:00;02:40:00;"conNAissance";"rocheux";"soupe";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte";"Serranus cabrilla";20;17;992,8;992,8;"NA";186,15;NA;"NA";NA;NA;NA;"42°54.32'";NA;NA;NA;"9°18.38'";04:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"88";"PNMCA";161;"PECHLOIS2021_0085";"PECHLOIS2021_0085_A";2021-07-23;"2021";"07";"23";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,811;9,50217;"pe";20;4;07:00:00;09:06:00;09:00:00;02:06:00;"conNAissance";"aucun_part";"toutes";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte";"Boops boops";1;15;27,67;NA;"NA";3,29404761904762;NA;"NA";NA;NA;NA;"42°48.66'";NA;NA;NA;"9°30.13'";02:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"89";"PNMCA";161;"PECHLOIS2021_0085";"PECHLOIS2021_0085_A";2021-07-23;"2021";"07";"23";"Jeremy_SIMEONI";0;NA;"NA";"NA";"NA";"NA";"NA";42,811;9,50217;"pe";20;4;07:00:00;09:06:00;09:00:00;02:06:00;"conNAissance";"aucun_part";"toutes";"cru";"0";"0";"0";"0";"mag_spe";"palangrotte";"Diplodus annularis";1;18;113,31;NA;"NA";13,4892857142857;NA;"NA";NA;NA;NA;"42°48.66'";NA;NA;NA;"9°30.13'";02:00:00;"resident";"NA";"NA";NA;NA;NA;NA
